metadata.vaccinationRound,state.name,state.ID,district.name,district.ID,totalVaccinations.count,farmersBenefited.count
1,Tripura,state_16,West Tripura,district_272,61316,6581
1,Tripura,state_16,Khowai,district_652,53263,4291
1,Tripura,state_16,Unakoti,district_655,27231,6732
2,Tripura,state_16,South Tripura,district_271,117700,21525
2,Tripura,state_16,Sepahijala,district_653,111500,13528
2,Tripura,state_16,Dhalai,district_269,90495,12488
2,Tripura,state_16,Gomati,district_654,82955,6995
2,Tripura,state_16,North Tripura,district_270,64360,7294
2,Tripura,state_16,West Tripura,district_272,63506,14312
2,Tripura,state_16,Khowai,district_652,58087,8309
2,Tripura,state_16,Unakoti,district_655,56447,3564
3,Tripura,state_16,North Tripura,district_270,23685,9409
3,Tripura,state_16,South Tripura,district_271,17888,8202
3,Tripura,state_16,Gomati,district_654,13717,5036
3,Tripura,state_16,Unakoti,district_655,11341,4958
3,Tripura,state_16,Dhalai,district_269,6613,2505
3,Tripura,state_16,Sepahijala,district_653,6539,2468
3,Tripura,state_16,West Tripura,district_272,4537,2517
3,Tripura,state_16,Khowai,district_652,665,245
4,Tripura,state_16,Gomati,district_654,23730,8223
4,Tripura,state_16,South Tripura,district_271,21614,10138
4,Tripura,state_16,Dhalai,district_269,17134,7276
4,Tripura,state_16,Unakoti,district_655,14472,6207
4,Tripura,state_16,Khowai,district_652,10467,4088
4,Tripura,state_16,Sepahijala,district_653,9684,3798
4,Tripura,state_16,North Tripura,district_270,8248,3485
4,Tripura,state_16,West Tripura,district_272,5669,2556
1,Uttarakhand,state_5,Haridwar,district_50,282878,84627
1,Uttarakhand,state_5,Udam Singh Nagar,district_56,260836,66191
1,Uttarakhand,state_5,Pauri Garhwal,district_52,190409,54543
1,Uttarakhand,state_5,Nainital,district_51,190164,48145
1,Uttarakhand,state_5,Dehradun,district_49,188566,39826
1,Uttarakhand,state_5,Almora,district_45,164775,54073
1,Uttarakhand,state_5,Pithoragarh,district_53,140605,43765
1,Uttarakhand,state_5,Chamoli,district_47,131865,25258
1,Uttarakhand,state_5,Tehri Garhwal,district_55,130511,44896
1,Uttarakhand,state_5,Uttar Kashi,district_57,105637,32041
1,Uttarakhand,state_5,Bageshwar,district_46,80799,31303
1,Uttarakhand,state_5,Rudra Prayag,district_54,80227,30108
1,Uttarakhand,state_5,Champawat,district_48,76297,23786
2,Uttarakhand,state_5,Udam Singh Nagar,district_56,342327,48472
2,Uttarakhand,state_5,Haridwar,district_50,276903,31817
2,Uttarakhand,state_5,Almora,district_45,258997,41935
2,Uttarakhand,state_5,Nainital,district_51,235924,27408
2,Uttarakhand,state_5,Dehradun,district_49,208022,20258
2,Uttarakhand,state_5,Pauri Garhwal,district_52,206815,16437
2,Uttarakhand,state_5,Chamoli,district_47,166634,27301
2,Uttarakhand,state_5,Pithoragarh,district_53,155167,30322
2,Uttarakhand,state_5,Tehri Garhwal,district_55,148662,34927
2,Uttarakhand,state_5,Uttar Kashi,district_57,128561,14888
2,Uttarakhand,state_5,Rudra Prayag,district_54,126428,19556
2,Uttarakhand,state_5,Bageshwar,district_46,124751,19573
2,Uttarakhand,state_5,Champawat,district_48,74581,19361
3,Uttarakhand,state_5,Udam Singh Nagar,district_56,208298,69917
3,Uttarakhand,state_5,Haridwar,district_50,187937,74599
3,Uttarakhand,state_5,Nainital,district_51,144514,56916
3,Uttarakhand,state_5,Chamoli,district_47,126098,40229
3,Uttarakhand,state_5,Almora,district_45,124226,57024
3,Uttarakhand,state_5,Dehradun,district_49,121541,36036
3,Uttarakhand,state_5,Pauri Garhwal,district_52,120859,42126
3,Uttarakhand,state_5,Pithoragarh,district_53,94638,38991
3,Uttarakhand,state_5,Tehri Garhwal,district_55,86284,37350
3,Uttarakhand,state_5,Uttar Kashi,district_57,72171,26278
3,Uttarakhand,state_5,Bageshwar,district_46,64201,29535
3,Uttarakhand,state_5,Rudra Prayag,district_54,63470,26441
3,Uttarakhand,state_5,Champawat,district_48,43670,17471
4,Uttarakhand,state_5,Haridwar,district_50,264298,92068
4,Uttarakhand,state_5,Udam Singh Nagar,district_56,198003,60392
4,Uttarakhand,state_5,Dehradun,district_49,196657,51208
4,Uttarakhand,state_5,Almora,district_45,195311,63662
4,Uttarakhand,state_5,Nainital,district_51,181470,58191
4,Uttarakhand,state_5,Pauri Garhwal,district_52,151029,47545
4,Uttarakhand,state_5,Chamoli,district_47,144768,41145
4,Uttarakhand,state_5,Pithoragarh,district_53,113121,41577
4,Uttarakhand,state_5,Bageshwar,district_46,94200,33452
4,Uttarakhand,state_5,Rudra Prayag,district_54,89301,28910
4,Uttarakhand,state_5,Uttar Kashi,district_57,86743,29140
4,Uttarakhand,state_5,Champawat,district_48,83519,22632
4,Uttarakhand,state_5,Tehri Garhwal,district_55,81868,34626
1,Nagaland,state_13,Peren,district_613,7093,6327
1,Nagaland,state_13,Longleng,district_615,3950,616
1,Nagaland,state_13,Chumoukedima,district_758,3878,3658
1,Nagaland,state_13,Zunheboto,district_251,3854,481
1,Nagaland,state_13,Kohima,district_245,3422,411
1,Nagaland,state_13,Dimapur,district_244,3344,2885
1,Nagaland,state_13,Mon,district_247,2160,527
1,Nagaland,state_13,Phek,district_248,1674,439
1,Nagaland,state_13,Mokokchung,district_246,1179,247
1,Nagaland,state_13,Wokha,district_250,925,354
1,Nagaland,state_13,Kiphire,district_614,727,341
1,Nagaland,state_13,Tuensang,district_249,600,149
1,Nagaland,state_13,Tseminyu,district_757,511,105
1,Nagaland,state_13,Niuland,district_764,171,171
1,Nagaland,state_13,Noklak,district_736,114,64
2,Nagaland,state_13,Dimapur,district_244,15740,698
2,Nagaland,state_13,Peren,district_613,13390,361
2,Nagaland,state_13,Mon,district_247,6331,1150
2,Nagaland,state_13,Kohima,district_245,6220,388
2,Nagaland,state_13,Zunheboto,district_251,6120,85
2,Nagaland,state_13,Longleng,district_615,6093,657
2,Nagaland,state_13,Chumoukedima,district_758,3072,1737
2,Nagaland,state_13,Phek,district_248,2891,131
2,Nagaland,state_13,Mokokchung,district_246,1808,228
2,Nagaland,state_13,Wokha,district_250,1627,83
2,Nagaland,state_13,Kiphire,district_614,1343,43
2,Nagaland,state_13,Tuensang,district_249,1200,48
2,Nagaland,state_13,Tseminyu,district_757,542,103
2,Nagaland,state_13,Niuland,district_764,90,23
3,Nagaland,state_13,Chumoukedima,district_758,9109,3971
3,Nagaland,state_13,Peren,district_613,8313,4642
3,Nagaland,state_13,Dimapur,district_244,7102,2432
3,Nagaland,state_13,Mon,district_247,6128,4446
3,Nagaland,state_13,Longleng,district_615,5665,851
3,Nagaland,state_13,Zunheboto,district_251,5607,678
3,Nagaland,state_13,Kohima,district_245,5101,523
3,Nagaland,state_13,Phek,district_248,3055,693
3,Nagaland,state_13,Wokha,district_250,1755,256
3,Nagaland,state_13,Mokokchung,district_246,1695,387
3,Nagaland,state_13,Tseminyu,district_757,1152,178
3,Nagaland,state_13,Kiphire,district_614,1151,434
3,Nagaland,state_13,Niuland,district_764,933,232
3,Nagaland,state_13,Tuensang,district_249,562,230
3,Nagaland,state_13,Noklak,district_736,168,53
4,Nagaland,state_13,Peren,district_613,9159,4786
4,Nagaland,state_13,Chumoukedima,district_758,8096,3911
4,Nagaland,state_13,Dimapur,district_244,7636,3123
4,Nagaland,state_13,Mon,district_247,5799,3835
4,Nagaland,state_13,Longleng,district_615,5613,884
4,Nagaland,state_13,Kohima,district_245,5605,537
4,Nagaland,state_13,Zunheboto,district_251,5409,735
4,Nagaland,state_13,Phek,district_248,1911,422
4,Nagaland,state_13,Wokha,district_250,1508,345
4,Nagaland,state_13,Mokokchung,district_246,1423,289
4,Nagaland,state_13,Tseminyu,district_757,1142,187
4,Nagaland,state_13,Kiphire,district_614,943,253
4,Nagaland,state_13,Niuland,district_764,679,162
4,Nagaland,state_13,Tuensang,district_249,558,214
4,Nagaland,state_13,Noklak,district_736,109,32
1,Odisha,state_21,Mayurbhanj,district_365,604666,181538
1,Odisha,state_21,Kendujhar,district_361,527297,139063
1,Odisha,state_21,Baleshwar,district_346,501092,171758
1,Odisha,state_21,Cuttack,district_350,472496,136666
1,Odisha,state_21,Sundargarh,district_373,451281,103732
1,Odisha,state_21,Ganjam,district_354,448729,93286
1,Odisha,state_21,Koraput,district_363,441460,96409
1,Odisha,state_21,Jajapur,district_356,388417,122266
1,Odisha,state_21,Bhadrak,district_348,370281,120390
1,Odisha,state_21,Anugul,district_344,358804,86723
1,Odisha,state_21,Dhenkanal,district_352,357468,91047
1,Odisha,state_21,Nabarangpur,district_366,325248,89598
1,Odisha,state_21,Balangir,district_345,305164,81983
1,Odisha,state_21,Kandhamal,district_359,298551,67243
1,Odisha,state_21,Malkangiri,district_364,298163,45869
1,Odisha,state_21,Puri,district_369,287620,84037
1,Odisha,state_21,Kalahandi,district_358,271580,74268
1,Odisha,state_21,Kendrapara,district_360,257791,98894
1,Odisha,state_21,Rayagada,district_370,247515,43587
1,Odisha,state_21,Khordha,district_362,233983,58727
1,Odisha,state_21,Sambalpur,district_371,230558,54589
1,Odisha,state_21,Bargarh,district_347,207554,76990
1,Odisha,state_21,Nayagarh,district_367,182759,56501
1,Odisha,state_21,Jagatsinghapur,district_355,175364,62661
1,Odisha,state_21,Nuapada,district_368,159810,41618
1,Odisha,state_21,Gajapati,district_353,146308,34504
1,Odisha,state_21,Boudh,district_349,127436,32511
1,Odisha,state_21,Deogarh,district_351,126112,24711
1,Odisha,state_21,Sonepur,district_372,92165,27720
1,Odisha,state_21,Jharsuguda,district_357,88098,19606
2,Odisha,state_21,Mayurbhanj,district_365,633030,187893
2,Odisha,state_21,Kendujhar,district_361,587457,120994
2,Odisha,state_21,Baleshwar,district_346,557875,177601
2,Odisha,state_21,Cuttack,district_350,530020,117244
2,Odisha,state_21,Jajapur,district_356,473156,84380
2,Odisha,state_21,Ganjam,district_354,461870,100665
2,Odisha,state_21,Sundargarh,district_373,456429,95138
2,Odisha,state_21,Koraput,district_363,447763,97551
2,Odisha,state_21,Bhadrak,district_348,380347,115288
2,Odisha,state_21,Dhenkanal,district_352,363040,87850
2,Odisha,state_21,Nabarangpur,district_366,348970,87701
2,Odisha,state_21,Puri,district_369,343125,87288
2,Odisha,state_21,Anugul,district_344,337086,77197
2,Odisha,state_21,Balangir,district_345,329831,92072
2,Odisha,state_21,Malkangiri,district_364,324203,48904
2,Odisha,state_21,Kendrapara,district_360,304060,73519
2,Odisha,state_21,Kandhamal,district_359,300360,68168
2,Odisha,state_21,Khordha,district_362,276697,51782
2,Odisha,state_21,Kalahandi,district_358,266498,82834
2,Odisha,state_21,Rayagada,district_370,256480,45398
2,Odisha,state_21,Sambalpur,district_371,247886,48285
2,Odisha,state_21,Nayagarh,district_367,212809,48111
2,Odisha,state_21,Jagatsinghapur,district_355,210582,66063
2,Odisha,state_21,Bargarh,district_347,195427,69587
2,Odisha,state_21,Nuapada,district_368,166299,45904
2,Odisha,state_21,Gajapati,district_353,150287,33235
2,Odisha,state_21,Deogarh,district_351,127765,26699
2,Odisha,state_21,Boudh,district_349,118344,29808
2,Odisha,state_21,Jharsuguda,district_357,97839,22035
2,Odisha,state_21,Sonepur,district_372,96953,23257
3,Odisha,state_21,Koraput,district_363,442414,94883
3,Odisha,state_21,Ganjam,district_354,431297,96201
3,Odisha,state_21,Mayurbhanj,district_365,423942,132781
3,Odisha,state_21,Cuttack,district_350,394347,120169
3,Odisha,state_21,Baleshwar,district_346,394186,147648
3,Odisha,state_21,Anugul,district_344,342842,86662
3,Odisha,state_21,Kendujhar,district_361,334688,89034
3,Odisha,state_21,Bhadrak,district_348,307241,104048
3,Odisha,state_21,Sundargarh,district_373,304987,69359
3,Odisha,state_21,Jajapur,district_356,269934,82060
3,Odisha,state_21,Dhenkanal,district_352,247111,65468
3,Odisha,state_21,Rayagada,district_370,238473,42313
3,Odisha,state_21,Malkangiri,district_364,229804,39894
3,Odisha,state_21,Nabarangpur,district_366,228000,64797
3,Odisha,state_21,Kendrapara,district_360,227575,82697
3,Odisha,state_21,Kalahandi,district_358,221845,70016
3,Odisha,state_21,Balangir,district_345,204886,62471
3,Odisha,state_21,Puri,district_369,203954,64499
3,Odisha,state_21,Kandhamal,district_359,201937,48850
3,Odisha,state_21,Jagatsinghapur,district_355,178598,73135
3,Odisha,state_21,Nayagarh,district_367,166319,49130
3,Odisha,state_21,Nuapada,district_368,163015,45065
3,Odisha,state_21,Sambalpur,district_371,160533,38572
3,Odisha,state_21,Khordha,district_362,158572,39410
3,Odisha,state_21,Bargarh,district_347,146067,54007
3,Odisha,state_21,Gajapati,district_353,132186,32035
3,Odisha,state_21,Boudh,district_349,79741,20535
3,Odisha,state_21,Sonepur,district_372,68007,22114
3,Odisha,state_21,Jharsuguda,district_357,52441,13333
3,Odisha,state_21,Deogarh,district_351,46201,12571
4,Odisha,state_21,Mayurbhanj,district_365,529557,149479
4,Odisha,state_21,Koraput,district_363,440776,89000
4,Odisha,state_21,Ganjam,district_354,430808,86779
4,Odisha,state_21,Baleshwar,district_346,428379,146592
4,Odisha,state_21,Kendujhar,district_361,417314,98186
4,Odisha,state_21,Cuttack,district_350,409603,107850
4,Odisha,state_21,Jajapur,district_356,352021,96999
4,Odisha,state_21,Anugul,district_344,337291,78022
4,Odisha,state_21,Sundargarh,district_373,336905,71932
4,Odisha,state_21,Balangir,district_345,297472,77214
4,Odisha,state_21,Bhadrak,district_348,278857,82905
4,Odisha,state_21,Puri,district_369,275413,76866
4,Odisha,state_21,Nabarangpur,district_366,269671,72353
4,Odisha,state_21,Malkangiri,district_364,262675,42141
4,Odisha,state_21,Dhenkanal,district_352,261483,61263
4,Odisha,state_21,Kandhamal,district_359,258863,59355
4,Odisha,state_21,Rayagada,district_370,246331,40655
4,Odisha,state_21,Kalahandi,district_358,237301,69821
4,Odisha,state_21,Kendrapara,district_360,223663,74748
4,Odisha,state_21,Khordha,district_362,186391,39159
4,Odisha,state_21,Jagatsinghapur,district_355,178386,63057
4,Odisha,state_21,Sambalpur,district_371,170933,37935
4,Odisha,state_21,Nuapada,district_368,162868,42584
4,Odisha,state_21,Nayagarh,district_367,161560,42777
4,Odisha,state_21,Bargarh,district_347,136361,40175
4,Odisha,state_21,Gajapati,district_353,129148,28684
4,Odisha,state_21,Boudh,district_349,114805,26215
4,Odisha,state_21,Jharsuguda,district_357,75955,17080
4,Odisha,state_21,Sonepur,district_372,71038,19412
4,Odisha,state_21,Deogarh,district_351,58784,14960
1,Puducherry,ut_34,Puducherry,district_600,42866,11587
1,Puducherry,ut_34,Karaikal,district_598,15991,3723
1,Puducherry,ut_34,Yanam,,1952,459
1,Puducherry,ut_34,Mahe,,236,60
2,Puducherry,ut_34,Puducherry,district_600,40084,1924
2,Puducherry,ut_34,Karaikal,district_598,20664,2796
2,Puducherry,ut_34,Yanam,,1570,334
2,Puducherry,ut_34,Mahe,,239,62
3,Puducherry,ut_34,Puducherry,district_600,15127,4640
3,Puducherry,ut_34,Karaikal,district_598,11451,2809
3,Puducherry,ut_34,Yanam,,5,4
4,Puducherry,ut_34,Puducherry,district_600,29893,7374
4,Puducherry,ut_34,Karaikal,district_598,12243,2835
1,Punjab,state_3,Patiala,district_41,99082,36028
1,Punjab,state_3,Jalandhar,district_34,98185,12777
1,Punjab,state_3,Ludhiana,district_36,76505,12264
1,Punjab,state_3,Kapurthala,district_35,68703,11022
1,Punjab,state_3,Gurdaspur,district_32,61562,18286
1,Punjab,state_3,Amritsar,district_27,57258,11165
1,Punjab,state_3,Barnala,district_605,51224,19224
1,Punjab,state_3,Rupnagar,district_42,49609,14314
1,Punjab,state_3,Faridkot,district_29,48576,11355
1,Punjab,state_3,Hoshiarpur,district_33,47772,13002
1,Punjab,state_3,Moga,district_38,43295,11797
1,Punjab,state_3,Mansa,district_37,40861,12536
1,Punjab,state_3,Fatehgarh Sahib,district_30,39229,8815
1,Punjab,state_3,Sangrur,district_43,38448,13970
1,Punjab,state_3,Bathinda,district_28,36773,9907
1,Punjab,state_3,S.A.S Nagar,district_608,34834,7853
1,Punjab,state_3,Fazilka,district_651,28310,8533
1,Punjab,state_3,Shahid Bhagat Singh Nagar,district_40,24783,6584
1,Punjab,state_3,Sri Muktsar Sahib,district_39,23620,9743
1,Punjab,state_3,Tarn Taran,district_609,15371,3994
1,Punjab,state_3,Malerkotla,district_737,13866,3939
1,Punjab,state_3,Pathankot,district_662,6969,2757
1,Punjab,state_3,Ferozepur,district_31,5714,2446
2,Punjab,state_3,Ludhiana,district_36,539137,71118
2,Punjab,state_3,Sangrur,district_43,444078,108198
2,Punjab,state_3,Amritsar,district_27,412442,68304
2,Punjab,state_3,Patiala,district_41,410876,122580
2,Punjab,state_3,Bathinda,district_28,396148,73807
2,Punjab,state_3,Gurdaspur,district_32,394338,78049
2,Punjab,state_3,Jalandhar,district_34,362417,41797
2,Punjab,state_3,Tarn Taran,district_609,357874,44365
2,Punjab,state_3,Fazilka,district_651,328199,72154
2,Punjab,state_3,Mansa,district_37,315711,58965
2,Punjab,state_3,Hoshiarpur,district_33,313306,53416
2,Punjab,state_3,Moga,district_38,272962,49896
2,Punjab,state_3,Ferozepur,district_31,269258,43736
2,Punjab,state_3,Sri Muktsar Sahib,district_39,263991,54005
2,Punjab,state_3,Barnala,district_605,215568,51473
2,Punjab,state_3,Fatehgarh Sahib,district_30,190262,30207
2,Punjab,state_3,Rupnagar,district_42,186300,34404
2,Punjab,state_3,Faridkot,district_29,163804,34292
2,Punjab,state_3,Kapurthala,district_35,161005,23752
2,Punjab,state_3,S.A.S Nagar,district_608,156063,24631
2,Punjab,state_3,Shahid Bhagat Singh Nagar,district_40,135941,25472
2,Punjab,state_3,Malerkotla,district_737,123222,30301
2,Punjab,state_3,Pathankot,district_662,96380,28034
3,Punjab,state_3,Ludhiana,district_36,474129,62091
3,Punjab,state_3,Sangrur,district_43,316524,74108
3,Punjab,state_3,Gurdaspur,district_32,316341,67725
3,Punjab,state_3,Patiala,district_41,308275,83278
3,Punjab,state_3,Amritsar,district_27,300596,47406
3,Punjab,state_3,Bathinda,district_28,299587,60815
3,Punjab,state_3,Jalandhar,district_34,267451,32818
3,Punjab,state_3,Fazilka,district_651,242171,56627
3,Punjab,state_3,Moga,district_38,233920,40680
3,Punjab,state_3,Mansa,district_37,219213,44808
3,Punjab,state_3,Tarn Taran,district_609,203169,33315
3,Punjab,state_3,Hoshiarpur,district_33,197326,43015
3,Punjab,state_3,Ferozepur,district_31,189223,37171
3,Punjab,state_3,Sri Muktsar Sahib,district_39,177248,40167
3,Punjab,state_3,Rupnagar,district_42,147626,32444
3,Punjab,state_3,Fatehgarh Sahib,district_30,146208,24479
3,Punjab,state_3,Kapurthala,district_35,144300,21683
3,Punjab,state_3,S.A.S Nagar,district_608,133801,22201
3,Punjab,state_3,Faridkot,district_29,125741,24198
3,Punjab,state_3,Barnala,district_605,119843,29189
3,Punjab,state_3,Shahid Bhagat Singh Nagar,district_40,119739,21020
3,Punjab,state_3,Malerkotla,district_737,109263,26644
3,Punjab,state_3,Pathankot,district_662,79915,23953
4,Punjab,state_3,Ludhiana,district_36,432573,52352
4,Punjab,state_3,Amritsar,district_27,325759,50617
4,Punjab,state_3,Sangrur,district_43,311436,69021
4,Punjab,state_3,Gurdaspur,district_32,296508,62632
4,Punjab,state_3,Jalandhar,district_34,268403,32523
4,Punjab,state_3,Fazilka,district_651,261184,60078
4,Punjab,state_3,Bathinda,district_28,260461,52050
4,Punjab,state_3,Patiala,district_41,240523,60214
4,Punjab,state_3,Moga,district_38,214531,36377
4,Punjab,state_3,Tarn Taran,district_609,203199,32624
4,Punjab,state_3,Mansa,district_37,189954,37502
4,Punjab,state_3,Ferozepur,district_31,185602,35502
4,Punjab,state_3,Hoshiarpur,district_33,165885,33830
4,Punjab,state_3,Sri Muktsar Sahib,district_39,163927,37434
4,Punjab,state_3,Fatehgarh Sahib,district_30,150653,23946
4,Punjab,state_3,Barnala,district_605,135997,29986
4,Punjab,state_3,Kapurthala,district_35,132072,19986
4,Punjab,state_3,Shahid Bhagat Singh Nagar,district_40,128589,22419
4,Punjab,state_3,Rupnagar,district_42,125928,26047
4,Punjab,state_3,S.A.S Nagar,district_608,119858,19504
4,Punjab,state_3,Faridkot,district_29,118622,21762
4,Punjab,state_3,Malerkotla,district_737,100739,24392
4,Punjab,state_3,Pathankot,district_662,79344,23062
1,Rajasthan,state_8,Jaipur,district_102,641129,144255
1,Rajasthan,state_8,Alwar,district_87,314662,107611
1,Rajasthan,state_8,Hanumangarh,district_101,309809,97941
1,Rajasthan,state_8,Ganganagar,district_100,207460,65649
1,Rajasthan,state_8,Churu,district_96,192035,60203
1,Rajasthan,state_8,Jodhpur,district_107,188249,47794
1,Rajasthan,state_8,Sikar,district_114,179043,52646
1,Rajasthan,state_8,Nagaur,district_110,154811,58678
1,Rajasthan,state_8,Ajmer,district_86,152793,41795
1,Rajasthan,state_8,Jhunjhunu,district_106,140730,58392
1,Rajasthan,state_8,Tonk,district_116,135062,39729
1,Rajasthan,state_8,Bikaner,district_93,130280,23288
1,Rajasthan,state_8,Pali,district_111,125483,28666
1,Rajasthan,state_8,Karauli,district_108,113931,42808
1,Rajasthan,state_8,Rajsamand,district_112,96043,31376
1,Rajasthan,state_8,Dausa,district_97,93937,40212
1,Rajasthan,state_8,Barmer,district_90,74372,26235
1,Rajasthan,state_8,Jaisalmer,district_103,58454,13665
1,Rajasthan,state_8,Sirohi,district_115,603,182
1,Rajasthan,state_8,Bharatpur,district_91,554,455
1,Rajasthan,state_8,Bhilwara,district_92,327,231
1,Rajasthan,state_8,Udaipur,district_117,312,235
1,Rajasthan,state_8,Chittorgarh,district_95,177,153
1,Rajasthan,state_8,Sawai Madhopur,district_113,144,116
1,Rajasthan,state_8,Bundi,district_94,83,74
1,Rajasthan,state_8,Dholpur,district_98,82,49
1,Rajasthan,state_8,Jalore,district_104,63,40
1,Rajasthan,state_8,Banswara,district_88,60,46
1,Rajasthan,state_8,Kota,district_109,57,43
1,Rajasthan,state_8,Baran,district_89,55,40
1,Rajasthan,state_8,Dungarpur,district_99,46,32
1,Rajasthan,state_8,Jhalawar,district_105,40,24
1,Rajasthan,state_8,Pratapgarh,district_629,40,37
2,Rajasthan,state_8,Jaipur,district_102,1669719,205633
2,Rajasthan,state_8,Alwar,district_87,1147007,207615
2,Rajasthan,state_8,Bikaner,district_93,1124763,64784
2,Rajasthan,state_8,Jodhpur,district_107,1114810,122672
2,Rajasthan,state_8,Nagaur,district_110,990746,110096
2,Rajasthan,state_8,Udaipur,district_117,990124,108829
2,Rajasthan,state_8,Bhilwara,district_92,960169,70005
2,Rajasthan,state_8,Banswara,district_88,871329,83559
2,Rajasthan,state_8,Dungarpur,district_99,861182,144057
2,Rajasthan,state_8,Ajmer,district_86,843529,85738
2,Rajasthan,state_8,Sikar,district_114,832322,97690
2,Rajasthan,state_8,Bharatpur,district_91,815288,145054
2,Rajasthan,state_8,Barmer,district_90,760287,37920
2,Rajasthan,state_8,Ganganagar,district_100,746941,103917
2,Rajasthan,state_8,Jalore,district_104,732584,64598
2,Rajasthan,state_8,Hanumangarh,district_101,711268,132015
2,Rajasthan,state_8,Tonk,district_116,664877,86072
2,Rajasthan,state_8,Pali,district_111,661120,63916
2,Rajasthan,state_8,Jhunjhunu,district_106,608020,100428
2,Rajasthan,state_8,Churu,district_96,581322,90933
2,Rajasthan,state_8,Dausa,district_97,532355,120570
2,Rajasthan,state_8,Jhalawar,district_105,493000,64338
2,Rajasthan,state_8,Bundi,district_94,475867,68998
2,Rajasthan,state_8,Karauli,district_108,472791,73606
2,Rajasthan,state_8,Pratapgarh,district_629,460428,46458
2,Rajasthan,state_8,Chittorgarh,district_95,428668,42068
2,Rajasthan,state_8,Kota,district_109,409356,47067
2,Rajasthan,state_8,Sawai Madhopur,district_113,402872,71587
2,Rajasthan,state_8,Jaisalmer,district_103,370415,17199
2,Rajasthan,state_8,Rajsamand,district_112,363076,50819
2,Rajasthan,state_8,Baran,district_89,344570,44940
2,Rajasthan,state_8,Sirohi,district_115,320052,25661
2,Rajasthan,state_8,Dholpur,district_98,242891,33556
3,Rajasthan,state_8,Jaipur,district_102,1121915,247054
3,Rajasthan,state_8,Alwar,district_87,850175,230675
3,Rajasthan,state_8,Nagaur,district_110,637722,136439
3,Rajasthan,state_8,Hanumangarh,district_101,579875,147364
3,Rajasthan,state_8,Churu,district_96,529815,143678
3,Rajasthan,state_8,Bikaner,district_93,507554,58503
3,Rajasthan,state_8,Udaipur,district_117,484285,114368
3,Rajasthan,state_8,Jodhpur,district_107,467655,97158
3,Rajasthan,state_8,Jalore,district_104,444856,80621
3,Rajasthan,state_8,Ganganagar,district_100,444807,95599
3,Rajasthan,state_8,Ajmer,district_86,439114,91432
3,Rajasthan,state_8,Pali,district_111,428308,79201
3,Rajasthan,state_8,Dausa,district_97,409493,129771
3,Rajasthan,state_8,Jhunjhunu,district_106,399823,104139
3,Rajasthan,state_8,Bharatpur,district_91,396733,147494
3,Rajasthan,state_8,Tonk,district_116,380888,100251
3,Rajasthan,state_8,Sikar,district_114,367514,84447
3,Rajasthan,state_8,Bhilwara,district_92,362325,80318
3,Rajasthan,state_8,Banswara,district_88,359742,111580
3,Rajasthan,state_8,Dungarpur,district_99,317098,127274
3,Rajasthan,state_8,Chittorgarh,district_95,291214,63319
3,Rajasthan,state_8,Bundi,district_94,254302,64014
3,Rajasthan,state_8,Barmer,district_90,225480,48583
3,Rajasthan,state_8,Karauli,district_108,225416,95360
3,Rajasthan,state_8,Sawai Madhopur,district_113,209777,73921
3,Rajasthan,state_8,Kota,district_109,199815,45934
3,Rajasthan,state_8,Jhalawar,district_105,187817,46550
3,Rajasthan,state_8,Rajsamand,district_112,176781,40178
3,Rajasthan,state_8,Baran,district_89,172912,40720
3,Rajasthan,state_8,Sirohi,district_115,149357,25065
3,Rajasthan,state_8,Pratapgarh,district_629,131821,32584
3,Rajasthan,state_8,Dholpur,district_98,85967,36076
3,Rajasthan,state_8,Jaisalmer,district_103,80110,11322
4,Rajasthan,state_8,Jaipur,district_102,1289304,244838
4,Rajasthan,state_8,Alwar,district_87,961598,238124
4,Rajasthan,state_8,Nagaur,district_110,650487,136723
4,Rajasthan,state_8,Jodhpur,district_107,637696,130395
4,Rajasthan,state_8,Bikaner,district_93,617664,71748
4,Rajasthan,state_8,Udaipur,district_117,585102,127941
4,Rajasthan,state_8,Hanumangarh,district_101,579517,140674
4,Rajasthan,state_8,Churu,district_96,557588,143505
4,Rajasthan,state_8,Bharatpur,district_91,536637,168668
4,Rajasthan,state_8,Bhilwara,district_92,473228,85921
4,Rajasthan,state_8,Ajmer,district_86,444509,85771
4,Rajasthan,state_8,Jalore,district_104,442309,72443
4,Rajasthan,state_8,Ganganagar,district_100,427732,87683
4,Rajasthan,state_8,Dausa,district_97,415559,122266
4,Rajasthan,state_8,Sikar,district_114,408708,86927
4,Rajasthan,state_8,Jhunjhunu,district_106,389503,95421
4,Rajasthan,state_8,Tonk,district_116,372500,88593
4,Rajasthan,state_8,Banswara,district_88,370989,109995
4,Rajasthan,state_8,Pali,district_111,366465,63891
4,Rajasthan,state_8,Bundi,district_94,355523,77231
4,Rajasthan,state_8,Karauli,district_108,347785,123970
4,Rajasthan,state_8,Dungarpur,district_99,341503,135072
4,Rajasthan,state_8,Chittorgarh,district_95,285039,60065
4,Rajasthan,state_8,Sawai Madhopur,district_113,263449,89820
4,Rajasthan,state_8,Sirohi,district_115,251519,36121
4,Rajasthan,state_8,Barmer,district_90,240626,49749
4,Rajasthan,state_8,Jhalawar,district_105,237548,60538
4,Rajasthan,state_8,Kota,district_109,197674,39047
4,Rajasthan,state_8,Pratapgarh,district_629,196963,45978
4,Rajasthan,state_8,Baran,district_89,177897,39492
