metadata.recordID,metadata.diseaseName,metadata.diseaseCode,metadata.round,metadata.vaccinationStartDate,metadata.reportDate,country.ID,country.name,state.ID,state.name,district.ID,district.name,daily.vaccinated.cattle,daily.vaccinated.buffalo,daily.vaccinated.total,daily.vaccinated.cattle4to5m,daily.vaccinated.buffalo4to5m,daily.vaccinated.total4to5m,daily.booster.cattle4to5m,daily.booster.buffalo4to5m,daily.booster.total4to5m,daily.farmersCovered,cumulative.tagged.cattle,cumulative.tagged.buffalo,cumulative.tagged.total
33513f1d-c889-4d8c-8529-bd793c524243,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_549,Udupi,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
f4f46dd3-e1b1-4d64-b591-62243cf09219,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_527,Belagavi,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
3ff8cf1a-82d5-4374-b34f-f0994a5f92e3,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_524,Bagalkote,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
53b7e9df-e4de-4e3d-a19e-e6187a0cc480,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_536,Dharwad,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
017ac097-6f4f-4bed-94a7-307d9c96cd97,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_537,Gadag,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
7a4e5685-9b1a-4325-85aa-826bd97c82da,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_540,Haveri,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
bc5af507-d89d-45e9-8f08-e60e18825567,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_550,Uttara Kannada,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
c20e9c16-ebd0-4de2-81ed-b851fa3d6b96,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_530,Vijayapura,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
3f55894b-c4e5-4597-826e-be7e6612143a,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-23T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_528,Ballari,10854.0,5126.0,,254.0,,,0.0,0.0,,,2703.0,1232.0,
0192ce03-1be7-4556-87ad-ce1768041dfa,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_529,Bidar,6712.0,4486.0,,79.0,,,0.0,0.0,,,1446.0,1155.0,
f681c820-1971-4605-947c-30125a5b2827,Foot And Mouth Disease,ICD11_1F05,round2,,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_543,Koppal,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,
0698a287-fd02-47ea-bd3a-b140dc50b03d,Foot And Mouth Disease,ICD11_1F05,round2,2021-10-22T00:00:00,2021-10-29T00:00:00,country_IN,India,state_29,Karnataka,district_538,Kalaburagi,22685.0,3594.0,,34.0,,,0.0,0.0,,,3953.0,805.0,
