regionID,regionName,parentID
village_545307,MAJARE SANGVI,subdistrict_4107
village_545301,MALAKOLI,subdistrict_4107
village_545305,MALEGAON YATRA,subdistrict_4107
village_545233,MALKAPUR,subdistrict_4107
village_946200,MANCHUTANDA,subdistrict_4107
village_545285,MANGRUL,subdistrict_4107
village_545242,MARTALA,subdistrict_4107
village_545283,MASKI,subdistrict_4107
village_946178,MOKALEWADI,subdistrict_4107
village_545291,MURAMBI,subdistrict_4107
village_545297,NAGARWADI,subdistrict_4107
village_545243,NANDGAON,subdistrict_4107
village_946179,NEHRUNAGAR,subdistrict_4107
village_545228,NILA,subdistrict_4107
village_545200,PALSHI,subdistrict_4107
village_545205,PANGRI,subdistrict_4107
village_946201,PARASRAMTANDA,subdistrict_4107
village_545277,PARDI,subdistrict_4107
village_545270,PENUR,subdistrict_4107
village_946160,PETHACHIWADI,subdistrict_4107
village_946196,PHULMALATANDA,subdistrict_4107
village_545261,PIMPALDARI,subdistrict_4107
village_545209,PIMPALGAON (AYAB),subdistrict_4107
village_545230,PIMPALGAON DHAGE,subdistrict_4107
village_545210,PIMPRANWADI,subdistrict_4107
village_545236,POKHAR BHOSHI,subdistrict_4107
village_545235,POKHARI,subdistrict_4107
village_545286,POLICEWADI,subdistrict_4107
village_946202,RAMACHIWADI,subdistrict_4107
village_946212,RAMANAIKTANDA,subdistrict_4107
village_946181,RAMANEWADI,subdistrict_4107
village_545295,RAMTIRTH,subdistrict_4107
village_545232,RAYWADI,subdistrict_4107
village_545293,RISANGAON,subdistrict_4107
village_946183,RUPSINGTANDA,subdistrict_4107
village_946184,SAKRUTANDA,subdistrict_4107
village_545292,SAWARGAON NASARAT,subdistrict_4107
village_545207,SAYAL.,subdistrict_4107
village_946186,SEVALAL NAGAR,subdistrict_4107
village_545255,SHAMBHARGAON,subdistrict_4107
village_545229,SHELGAON,subdistrict_4107
village_545202,SHEWADI,subdistrict_4107
village_946162,SHIVAJINAGARTANDA,subdistrict_4107
village_545204,SHIVANI JAMGA,subdistrict_4107
village_545198,SONKHED,subdistrict_4107
village_545274,SONMANJARI,subdistrict_4107
village_545267,SUGAON,subdistrict_4107
village_545276,SUNEGAON,subdistrict_4107
village_545239,TAKALGAON,subdistrict_4107
village_545226,TELKI,subdistrict_4107
village_946188,THAVARATANDA,subdistrict_4107
village_545263,UMRA,subdistrict_4107
village_946189,VITHOBATANDA,subdistrict_4107
village_545218,WADEPURI,subdistrict_4107
village_545225,WADGAON,subdistrict_4107
village_545303,WAGDARWADI,subdistrict_4107
village_545250,WAKA,subdistrict_4107
village_545216,WALKEWADI,subdistrict_4107
village_545241,WALKI BK.,subdistrict_4107
village_545253,WALKI KH.,subdistrict_4107
village_946191,YALDARITANDA,subdistrict_4107
village_545247,YELI,subdistrict_4107
village_545196,ZARI,subdistrict_4107
village_544132,ANAMAL,subdistrict_4095
village_544142,ANJANI,subdistrict_4095
village_544182,ANJANKHED,subdistrict_4095
village_544119,ASHTA,subdistrict_4095
village_544177,ASOLI,subdistrict_4095
village_544117,BANJARA TANDA,subdistrict_4095
village_544186,BHAGWATI,subdistrict_4095
village_544191,BHORAD,subdistrict_4095
village_544163,BONDGAVHAN,subdistrict_4095
village_544164,BONDGAVHAN CHAUPHULI,subdistrict_4095
village_544148,BORWADI,subdistrict_4095
village_544192,CHORAD,subdistrict_4095
village_544130,DATTAMANJARI,subdistrict_4095
village_544155,DHANORA (DIGDI),subdistrict_4095
village_544135,DIGADI (KU),subdistrict_4095
village_544156,DIGDI (MOHPUR),subdistrict_4095
village_544112,GOKULNAGAR,subdistrict_4095
village_544115,GONDEGAON,subdistrict_4095
village_544166,GONDKHEDI,subdistrict_4095
village_544188,GOUNDWADSA,subdistrict_4095
village_544131,GUNDWAL,subdistrict_4095
village_544101,HADSANI,subdistrict_4095
village_544172,HARDAP,subdistrict_4095
village_544136,HINGANI,subdistrict_4095
village_544137,IWLESHWAR,subdistrict_4095
village_945904,JAGGU NAIK TANDA,subdistrict_4095
village_544193,JUNAPANI,subdistrict_4095
village_544114,KARALGAON,subdistrict_4095
village_544187,KARANJI (SINDKHED),subdistrict_4095
village_544144,KASARPETH,subdistrict_4095
village_544105,KASBAG,subdistrict_4095
village_544103,KEROLI,subdistrict_4095
village_544161,KOLI,subdistrict_4095
village_544151,KUPTI (MAHOOR),subdistrict_4095
village_544122,LAKHAMAPUR,subdistrict_4095
village_544124,LAKHAMAPUR TANDA,subdistrict_4095
village_544106,LANJI,subdistrict_4095
village_544181,LASANWADI,subdistrict_4095
village_544108,LIMBAYAT,subdistrict_4095
village_544170,LOKARWADI,subdistrict_4095
village_544116,MACHINDRA PARDI,subdistrict_4095
village_544162,MADNAPUR,subdistrict_4095
village_544138,MAHADAPUR,subdistrict_4095
village_544129,MAHOOR,subdistrict_4095
village_544190,MALKAGUDA,subdistrict_4095
village_544176,MALKAGUDA TANDA,subdistrict_4095
village_544123,MALWADA,subdistrict_4095
village_544134,MAMTAPUR (D),subdistrict_4095
village_544146,MANDVA (MAHUR),subdistrict_4095
village_544157,MENDKI,subdistrict_4095
village_544178,MET,subdistrict_4095
village_544158,MUNGASHI,subdistrict_4095
village_544121,MURLI,subdistrict_4095
village_544183,NAIK WADI,subdistrict_4095
village_544125,NAKHEGAON,subdistrict_4095
village_544107,NER,subdistrict_4095
village_544152,PACHUNDA,subdistrict_4095
village_544110,PADSA,subdistrict_4095
village_544141,PANOLA,subdistrict_4095
village_544128,PAPALWADI,subdistrict_4095
village_544150,PAVNALA,subdistrict_4095
village_544140,RAIGAD (D),subdistrict_4095
village_544102,RUI,subdistrict_4095
village_544189,RUPALA NAIK TANDA,subdistrict_4095
village_544168,RUPANAIK TANDA,subdistrict_4095
village_544154,SAKUR,subdistrict_4095
village_544145,SALAMBI,subdistrict_4095
village_544167,SATIGUDA,subdistrict_4095
village_544171,SAWARKHED,subdistrict_4095
village_544160,SAYPHAL,subdistrict_4095
village_544184,SELU,subdistrict_4095
village_544104,SHEKAPUR,subdistrict_4095
village_544143,SHE.PH WAZRA,subdistrict_4095
village_544139,SHIVUR,subdistrict_4095
village_544169,SINDKHED,subdistrict_4095
village_544109,TAKLI,subdistrict_4095
village_544133,TANDALA,subdistrict_4095
village_544180,TULSHI,subdistrict_4095
village_544127,UMRA,subdistrict_4095
village_544165,VASRAM TANDA,subdistrict_4095
village_544111,WADSA,subdistrict_4095
village_544174,WAI,subdistrict_4095
village_544185,WAIPHANI,subdistrict_4095
village_544175,WAI TANDA,subdistrict_4095
village_544147,WANOLA,subdistrict_4095
village_544153,WANOLA TANDA,subdistrict_4095
village_544787,AMDURA,subdistrict_4101
village_544765,AMRAPUR (DUDHANWADI),subdistrict_4101
village_544755,BARAD,subdistrict_4101
village_544766,BORGAON NANDRI,subdistrict_4101
village_544760,BORGAONSITA,subdistrict_4101
village_544789,CHIKALA,subdistrict_4101
village_544790,CHIKALA TANDA,subdistrict_4101
village_912820,CHIKALA TANDA LAHAN,subdistrict_4101
village_544803,CHILPIMPRI,subdistrict_4101
village_544806,DAREGAON,subdistrict_4101
village_946164,DAREGAONTANDA,subdistrict_4101
village_544807,DAREGAONWADI,subdistrict_4101
village_544799,DEVAPUR,subdistrict_4101
village_544772,DHANAJ,subdistrict_4101
village_544782,DONGAON,subdistrict_4101
village_544764,DONGARGAON,subdistrict_4101
village_544783,HAJAPUR,subdistrict_4101
village_544770,HISSA PATHRAD,subdistrict_4101
village_544785,IJALI,subdistrict_4101
village_544774,JAWALA MURHAR,subdistrict_4101
village_544767,JAWALA PATHAK,subdistrict_4101
village_544800,KAMLAJ,subdistrict_4101
village_544776,KHAMBALA,subdistrict_4101
village_544805,KHUJDA,subdistrict_4101
village_544781,KOLHA,subdistrict_4101
village_544802,MAHATI,subdistrict_4101
village_544801,MALKAUTHA,subdistrict_4101
village_544778,MENDKA,subdistrict_4101
village_943150,MUDKHED,subdistrict_4101
village_544786,MUGAT,subdistrict_4101
village_544756,NAGELI,subdistrict_4101
village_544775,NIWGHA,subdistrict_4101
village_943149,NYAHALI,subdistrict_4101
village_544758,PADHARWADI,subdistrict_4101
village_544792,PANGARGAON.,subdistrict_4101
village_544761,PARDI (VAIJAPUR),subdistrict_4101
village_544771,PATHRAD,subdistrict_4101
village_544793,PIMPALKAUTHA (CHAU),subdistrict_4101
village_544777,PIMPALKOUTHA MAGRE,subdistrict_4101
village_544762,RAJWADI,subdistrict_4101
village_544794,ROHI PIMPALGAON TANDA,subdistrict_4101
village_544795,ROHI PIMPALGOAN,subdistrict_4101
village_544773,SAREGAON,subdistrict_4101
village_544798,SHANKHTIRTH,subdistrict_4101
village_544759,SHEMBOLI,subdistrict_4101
village_544804,TAKLI,subdistrict_4101
village_544769,TARBUJAPUR,subdistrict_4101
village_544757,TIRKASWADI,subdistrict_4101
village_544763,VAIJAPUR (PARDI),subdistrict_4101
village_946172,VASANTWADI,subdistrict_4101
village_544768,WADI KAMALI,subdistrict_4101
village_544788,WADI MUKTAJI,subdistrict_4101
village_544784,WADI MUKTIYARPUR,subdistrict_4101
village_544796,WADI NIYAMTULLAPUR,subdistrict_4101
village_544780,WAI,subdistrict_4101
village_544779,WARDADA,subdistrict_4101
village_544797,WASRI,subdistrict_4101
village_545505,ADLUR,subdistrict_4109
village_545451,ADMALWADI,subdistrict_4109
village_545472,AKHARGA,subdistrict_4109
village_545522,AMBULGA BK.,subdistrict_4109
village_545523,AMBULGA KH.,subdistrict_4109
village_545581,ANDEGAON,subdistrict_4109
village_545519,AURAL,subdistrict_4109
village_545570,BAMNI,subdistrict_4109
village_545547,BARHALI,subdistrict_4109
village_545480,BAWALGAON,subdistrict_4109
village_545591,BENNAL,subdistrict_4109
village_545456,BERLI BK.,subdistrict_4109
village_545457,BERLI KH.,subdistrict_4109
village_545496,BETMOGRA,subdistrict_4109
village_545484,BHAGNURWADI,subdistrict_4109
village_545573,BHASWADI,subdistrict_4109
village_545521,BHATAPUR P.D.,subdistrict_4109
village_545574,BHATAPUR P.MU.,subdistrict_4109
village_545532,BHAVANI TANDA,subdistrict_4109
village_545555,BHENDEGAON BK.,subdistrict_4109
village_545556,BHENDEGAON KH.,subdistrict_4109
village_545554,BHINGOLI,subdistrict_4109
village_545515,BILLALI,subdistrict_4109
village_545454,BOMNALI,subdistrict_4109
village_545492,BORGAON,subdistrict_4109
village_545482,CHANDOLA,subdistrict_4109
village_545566,CHINCHGAON,subdistrict_4109
village_545474,CHIVLI,subdistrict_4109
village_545509,CHONDI,subdistrict_4109
village_545465,DABKA RAJA,subdistrict_4109
village_545564,DAPKA GUNDOPANT,subdistrict_4109
village_545586,DEGAON,subdistrict_4109
village_545495,DHAMANGAON,subdistrict_4109
village_545507,DHANAJ,subdistrict_4109
village_545479,DONGARGAON,subdistrict_4109
village_545557,DORNALI,subdistrict_4109
village_545504,EKLARA,subdistrict_4109
village_545486,GADGYALWADI,subdistrict_4109
village_545579,GOJEGAON,subdistrict_4109
village_545577,GONEGAON,subdistrict_4109
village_545567,HALNI,subdistrict_4109
village_545592,HANGARGA KH.,subdistrict_4109
village_545494,HANGARGA P.K.,subdistrict_4109
village_545510,HASNAL P.D.,subdistrict_4109
village_545553,HASNAL P.MU.,subdistrict_4109
village_545561,HATRAL,subdistrict_4109
village_545502,HIBBAT,subdistrict_4109
village_545548,HIPPALNARI,subdistrict_4109
village_545464,HIPPARGA,subdistrict_4109
village_545483,HOKARNA,subdistrict_4109
village_545445,HONDALA,subdistrict_4109
village_545487,HONWADAJ,subdistrict_4109
village_545524,ITGYAL P.D.,subdistrict_4109
village_545582,ITGYAL P.MU.,subdistrict_4109
village_545516,JAHUR,subdistrict_4109
village_545442,JAMB BK.,subdistrict_4109
village_545489,JAMBHALI,subdistrict_4109
village_545444,JAMB KH.,subdistrict_4109
village_545508,JAMKHED,subdistrict_4109
village_545540,JIRGA,subdistrict_4109
village_545470,JUNNA,subdistrict_4109
village_545549,KABNUR,subdistrict_4109
village_545562,KALAMBAR,subdistrict_4109
village_545466,KAMJALGA,subdistrict_4109
village_545471,KAMLEWADI,subdistrict_4109
village_545453,KAPARWADI,subdistrict_4109
village_545481,KARNA,subdistrict_4109
village_545490,KERUR,subdistrict_4109
village_545455,KHAIRKA,subdistrict_4109
village_545514,KHAPRAL,subdistrict_4109
village_545475,KHARAB KHANDGAON,subdistrict_4109
village_545497,KHATGAON P.D.,subdistrict_4109
village_545588,KHATGAON P.MU.,subdistrict_4109
village_545493,KOLGAON,subdistrict_4109
village_545552,KOLNUR,subdistrict_4109
village_545449,KOTGYAL,subdistrict_4109
village_545531,KUNDRAL,subdistrict_4109
village_545463,LADGA,subdistrict_4109
village_545583,LAKHMAPUR,subdistrict_4109
village_545528,LINGAPUR,subdistrict_4109
village_545518,LONAL,subdistrict_4109
village_545550,MAKNI,subdistrict_4109
village_545501,MANDLAPUR,subdistrict_4109
village_545467,MANGYAL,subdistrict_4109
village_545543,MANJARI,subdistrict_4109
village_545576,MARAJWADI,subdistrict_4109
village_545499,MAVALI,subdistrict_4109
village_545513,METHI,subdistrict_4109
village_545503,MOTARGA,subdistrict_4109
village_944221,MUKHED,subdistrict_4109
village_545572,MUKRAMABAD,subdistrict_4109
village_545568,NAGRAL,subdistrict_4109
village_545506,NANDGAON P.D.,subdistrict_4109
village_545478,NANDGAON P.K.,subdistrict_4109
village_545559,NIVALI,subdistrict_4109
village_545443,PAKHANDEWADI,subdistrict_4109
village_545500,PALA,subdistrict_4109
village_545452,PANDURNI,subdistrict_4109
village_545585,PARATPUR,subdistrict_4109
village_545538,PIMPALKUNTHA,subdistrict_4109
village_545520,RAJURA BK.,subdistrict_4109
village_545527,RAJURA KH.,subdistrict_4109
village_545473,RATHODWADI,subdistrict_4109
village_545575,RAVANGAON,subdistrict_4109
village_545565,RAVANKOLA,subdistrict_4109
village_545569,RAVI,subdistrict_4109
village_545539,SAKNUR,subdistrict_4109
village_545476,SALAGARA BK.,subdistrict_4109
village_545477,SALAGARA KH.,subdistrict_4109
village_545446,SANGVI BENAK,subdistrict_4109
village_545525,SANGVI BHADEV,subdistrict_4109
village_545589,SAVARMAL,subdistrict_4109
village_545590,SAWALI,subdistrict_4109
village_545462,SAWARGAON,subdistrict_4109
village_545468,SAWARGAONWADI,subdistrict_4109
village_545448,SHELKEWADI,subdistrict_4109
village_545461,SHIKARA,subdistrict_4109
village_545460,SHIRUR,subdistrict_4109
village_545530,SUGAON,subdistrict_4109
village_545563,TAGYAL,subdistrict_4109
village_545488,TANDLI,subdistrict_4109
village_545533,TARDARWADI,subdistrict_4109
village_545526,THANA,subdistrict_4109
village_545511,TUPDAL BK.,subdistrict_4109
village_545512,TUPDAL KH.,subdistrict_4109
village_545498,UCHCHHA BK.,subdistrict_4109
village_545485,UMARDARI,subdistrict_4109
village_545517,UNDRI P.D.,subdistrict_4109
village_545529,UNDRI P.M.,subdistrict_4109
village_545558,WADGAON,subdistrict_4109
village_545571,WALANKI,subdistrict_4109
village_545584,WANDGIR,subdistrict_4109
village_545447,WARTALA,subdistrict_4109
village_545551,WASUR,subdistrict_4109
village_545537,YEVTI,subdistrict_4109
village_545181,ALUWADGAON,subdistrict_4106
village_545167,ANCHOLI,subdistrict_4106
village_545104,ANTARGAON,subdistrict_4106
village_545138,AWRALA,subdistrict_4106
village_545118,BABULGAON,subdistrict_4106
village_545109,BALEGAON,subdistrict_4106
village_545103,BARBADA,subdistrict_4106
village_545154,BENDRI,subdistrict_4106
village_545150,BETAK BILOLI,subdistrict_4106
village_545163,BHOPALA,subdistrict_4106
village_545134,CHARWADI,subdistrict_4106
village_545170,DAREGAON,subdistrict_4106
village_545148,DEGAON,subdistrict_4106
village_545127,DHANAJ,subdistrict_4106
village_545189,DHANORA T.M.,subdistrict_4106
village_545162,DHUPPA,subdistrict_4106
village_545130,DONGARGAON,subdistrict_4106
village_545176,GADGA,subdistrict_4106
village_545121,GHUNGRALA,subdistrict_4106
village_545168,GODAMGAON,subdistrict_4106
village_545155,GOLEGAON,subdistrict_4106
village_545137,HANGRAGA,subdistrict_4106
village_545119,HIPARGA (JANERAO),subdistrict_4106
village_545160,HOTALA,subdistrict_4106
village_545128,HUSSA,subdistrict_4106
village_545106,IJJATGAON BK,subdistrict_4106
village_545108,IJJATGAON (M),subdistrict_4106
village_545124,IKALIMAL,subdistrict_4106
village_545140,IKLIMORE,subdistrict_4106
village_545115,KAHALA BK.,subdistrict_4106
village_545114,KAHALA KH,subdistrict_4106
village_545179,KANDALA,subdistrict_4106
village_545183,KARLA T.M.,subdistrict_4106
village_545174,KEDAR WADGAON,subdistrict_4106
village_545158,KHAIRGAON,subdistrict_4106
village_545156,KHANDGAON,subdistrict_4106
village_545135,KOKALEGAON,subdistrict_4106
village_545169,KOLAMBI,subdistrict_4106
village_545177,KOPRA,subdistrict_4106
village_545139,KOUTHALA,subdistrict_4106
village_545161,KUNCHOLI,subdistrict_4106
village_545133,KUNTOOR,subdistrict_4106
village_545113,KUSHANOOR,subdistrict_4106
village_545153,LALWANDI,subdistrict_4106
village_545184,MAHEGAON,subdistrict_4106
village_545101,MAMNYAL,subdistrict_4106
village_545116,MANDNI,subdistrict_4106
village_545171,MANJRAM,subdistrict_4106
village_545105,MANUR TARF BA,subdistrict_4106
village_545180,MARWALI,subdistrict_4106
village_545178,MARWALI TANDA,subdistrict_4106
village_545126,MELGAON,subdistrict_4106
village_545172,MOKASDARA,subdistrict_4106
village_545187,MUGAON,subdistrict_4106
village_545142,MUSTAPUR,subdistrict_4106
village_545151,NAIGAON,subdistrict_4106
village_545152,NAIGAONWADI,subdistrict_4106
village_545166,NARANGAL,subdistrict_4106
village_545159,NARSI,subdistrict_4106
village_545175,NAWANDI,subdistrict_4106
village_545120,NILEGAVHAN,subdistrict_4106
village_545147,PALASGAON,subdistrict_4106
village_545132,PARADWADI,subdistrict_4106
village_545102,PATODA (T.B.),subdistrict_4106
village_545157,PIMPALGAON,subdistrict_4106
village_545129,RAHER,subdistrict_4106
village_545136,RAJGADNAGAR,subdistrict_4106
village_545143,RANSUGAON,subdistrict_4106
village_545185,RATOLI,subdistrict_4106
village_545111,RUI BK,subdistrict_4106
village_545110,RUI KH,subdistrict_4106
village_545107,SADAKPUR,subdistrict_4106
village_545131,SALEGAON,subdistrict_4106
village_545125,SANGVI,subdistrict_4106
village_545123,SATEGAON,subdistrict_4106
village_545112,SAWARKHED,subdistrict_4106
village_545149,SHELGAON CHATRI,subdistrict_4106
village_545164,SHELGAON (GAURI),subdistrict_4106
village_545117,SOMTHANA,subdistrict_4106
village_545141,SUJLEGAON,subdistrict_4106
village_545146,TAKALGAON,subdistrict_4106
village_545145,TAKBID,subdistrict_4106
village_545165,TAKLI BK.,subdistrict_4106
village_545099,TAKLI(T.B.),subdistrict_4106
village_545186,TAKLI(T.M.),subdistrict_4106
village_545144,TALBID,subdistrict_4106
village_545182,TEMBHURNI,subdistrict_4106
village_545122,VANJARWADI,subdistrict_4106
village_545100,VANZIRGAON,subdistrict_4106
village_544667,ALEGAON,subdistrict_4100
village_943119,ASADULLABAD,subdistrict_4100
village_943120,ASADWAN,subdistrict_4100
village_943118,ASARJAN,subdistrict_4100
village_544740,BABHULGAON,subdistrict_4100
village_544754,BALIRAMPUR,subdistrict_4100
village_544674,BHALKI,subdistrict_4100
village_544748,BHANAGI,subdistrict_4100
village_544690,BHANPUR,subdistrict_4100
village_544734,BHAYEGAON,subdistrict_4100
village_544717,BONDHAR TARF HAVELI,subdistrict_4100
village_544706,BONDHAR TARF NERLI,subdistrict_4100
village_544701,BORGAON TELANG,subdistrict_4100
village_544720,BRAHMANWADA,subdistrict_4100
village_943127,BRAMHAPURI,subdistrict_4100
village_544676,CHIKHALI BK.,subdistrict_4100
village_544704,CHIKHALI KH.,subdistrict_4100
village_544705,CHIMEGAON,subdistrict_4100
village_544691,DARYAPUR,subdistrict_4100
village_544753,DHANEGAON,subdistrict_4100
village_544744,DHANGARWADI,subdistrict_4100
village_544686,DHANORA,subdistrict_4100
village_544695,DHOKI,subdistrict_4100
village_544668,EKDARA,subdistrict_4100
village_544725,ELECHPUR,subdistrict_4100
village_943126,FATEHJANGPUR,subdistrict_4100
village_544726,FATTEPUR,subdistrict_4100
village_544716,GADEGAON,subdistrict_4100
village_544751,GANGABET,subdistrict_4100
village_544739,GOPALCHAVDI,subdistrict_4100
village_544741,GUNDEGAON,subdistrict_4100
village_544675,HADIDADPUR,subdistrict_4100
village_544711,HASSAPUR,subdistrict_4100
village_544724,INJEGAON,subdistrict_4100
village_544697,JAITAPUR,subdistrict_4100
village_943122,JANGAMWADI,subdistrict_4100
village_544737,KAKANDI,subdistrict_4100
village_544673,KAKANDI TARF PASADGAON,subdistrict_4100
village_544746,KALHAL,subdistrict_4100
village_544712,KAMTHA KH.,subdistrict_4100
village_544669,KASARKHEDA,subdistrict_4100
village_544683,KHADKI,subdistrict_4100
village_544714,KHADKUT,subdistrict_4100
village_544743,KHUPSARWADI,subdistrict_4100
village_544671,KHURGAON,subdistrict_4100
village_544735,KIKKI,subdistrict_4100
village_544703,KOTTIRTH,subdistrict_4100
village_943121,KOUTHA,subdistrict_4100
village_544685,LIMBGAON,subdistrict_4100
village_544747,MARKAND,subdistrict_4100
village_544680,MARLAK BK.,subdistrict_4100
village_544681,MARLAK KH.,subdistrict_4100
village_943128,MHALJA,subdistrict_4100
village_544738,MUJAMPETH,subdistrict_4100
village_544721,NAGAPUR,subdistrict_4100
village_544696,NALESHWAR,subdistrict_4100
village_943125,NANDED,subdistrict_4100
village_544670,NANDUSA,subdistrict_4100
village_544710,NASARATPUR,subdistrict_4100
village_544707,NERLI,subdistrict_4100
village_544677,NILA,subdistrict_4100
village_544742,PANGRI,subdistrict_4100
village_544672,PASADGAON,subdistrict_4100
village_544700,PIMPALGAON KORKA,subdistrict_4100
village_544733,PIMPALGAON (MISTRI),subdistrict_4100
village_544749,PIMPALGAON NIMJI,subdistrict_4100
village_544678,PIMPRI MAHIPAL,subdistrict_4100
village_544687,POKHARNI,subdistrict_4100
village_544729,PUNEGAON,subdistrict_4100
village_544708,PUYNI,subdistrict_4100
village_544699,RAHATI BK.,subdistrict_4100
village_544736,RAHEGAON,subdistrict_4100
village_943140,RAHIMPUR KH.,subdistrict_4100
village_943144,SANGVI,subdistrict_4100
village_544722,SATTARPUR,subdistrict_4100
village_544682,SAYAL,subdistrict_4100
village_544728,SIDDHANATH,subdistrict_4100
village_544698,SOMESHWAR,subdistrict_4100
village_544693,SUGAON BK.,subdistrict_4100
village_544692,SUGAON KH.,subdistrict_4100
village_544684,TALNI,subdistrict_4100
village_943124,TARODA BU,subdistrict_4100
village_943123,TARODA KHURD,subdistrict_4100
village_544702,THUGAON,subdistrict_4100
village_544719,TRIKUT,subdistrict_4100
village_544732,TUPPA,subdistrict_4100
village_943142,VASARNI,subdistrict_4100
village_544745,VISHNUPURI,subdistrict_4100
village_544731,WADGAON,subdistrict_4100
village_544709,WADI BK.,subdistrict_4100
village_544713,WADI EMSHET,subdistrict_4100
village_544718,WADI JANJI,subdistrict_4100
village_544727,WADI KARDEL,subdistrict_4100
village_544730,WADI PUYAD,subdistrict_4100
village_544715,WADI WAGJI,subdistrict_4100
village_544679,WADWANA,subdistrict_4100
village_943143,WAGHALA,subdistrict_4100
village_544694,WAGHI,subdistrict_4100
village_946146,WAGHITANDA,subdistrict_4100
village_544750,WAHEGAON,subdistrict_4100
village_544752,WAJEGAON,subdistrict_4100
village_943141,WAJIRABAD,subdistrict_4100
village_544689,WANEGAON,subdistrict_4100
village_544723,WANGI,subdistrict_4100
village_544688,WARKHED,subdistrict_4100
village_544906,ABDULAPUR,subdistrict_4103
village_544938,AMDAPUR,subdistrict_4103
village_544897,ASWALDARI,subdistrict_4103
village_544942,BALEGAON,subdistrict_4103
village_544936,BELDARA,subdistrict_4103
village_544902,BHAYEGAON,subdistrict_4103
village_544946,BIJEGAON,subdistrict_4103
village_544913,BITNAL,subdistrict_4103
village_544931,BOLSA BK,subdistrict_4103
village_544904,BOLSA (GANGAPATTI),subdistrict_4103
village_544930,BOLSA KH,subdistrict_4103
village_544948,BORJUNI,subdistrict_4103
village_544911,BOTHI,subdistrict_4103
village_544934,CHINCHALA PATTI UMRI,subdistrict_4103
village_544929,DHANORA BK.,subdistrict_4103
village_544892,DHOLUMRI,subdistrict_4103
village_544939,DILAWARPUR,subdistrict_4103
village_544945,ENDALA,subdistrict_4103
village_544922,GANIPUR,subdistrict_4103
village_544950,GOLEGAON,subdistrict_4103
village_544919,GORTHA,subdistrict_4103
village_544900,HANGIRAGA,subdistrict_4103
village_544952,HASSA,subdistrict_4103
village_544944,HATNI,subdistrict_4103
village_544923,HIRADGAON,subdistrict_4103
village_544899,HUNDA (PATTI GANGA),subdistrict_4103
village_544928,HUNDA PATTI UMARI,subdistrict_4103
village_544927,HUNDA TANDA,subdistrict_4103
village_544941,IJJATGAON,subdistrict_4103
village_544901,ILEGAON P. G.,subdistrict_4103
village_544918,JAMGAON,subdistrict_4103
village_544914,JIRONA,subdistrict_4103
village_544895,KALGAON,subdistrict_4103
village_544949,KARKALA,subdistrict_4103
village_544894,KARLA,subdistrict_4103
village_544947,KAUDGAON,subdistrict_4103
village_544954,KAWALGUDA BK.,subdistrict_4103
village_544955,KAWALGUDA KH.,subdistrict_4103
village_544905,KUDLA,subdistrict_4103
village_544943,MAHATI,subdistrict_4103
village_544925,MANDALA,subdistrict_4103
village_544940,MANUR,subdistrict_4103
village_544937,MIYADADPUR,subdistrict_4103
village_544909,MOKHANDI (JAGIR),subdistrict_4103
village_544935,NAGTHANA BK.,subdistrict_4103
village_544933,NAGTHANA KH.,subdistrict_4103
village_544932,NIMTEK,subdistrict_4103
village_544893,PALASGAON,subdistrict_4103
village_544903,RAHATI KH.,subdistrict_4103
village_544926,RAMKHADAK,subdistrict_4103
village_544896,SAWARGAON (DAKSHIN),subdistrict_4103
village_544912,SAWARGAON (KALA),subdistrict_4103
village_544898,SHELGAON,subdistrict_4103
village_544953,SHINGNAPUR,subdistrict_4103
village_544908,SHIRUR,subdistrict_4103
village_544891,SHIVANGAON,subdistrict_4103
village_544890,SINDHI,subdistrict_4103
village_544921,SOMTHANA P.U.,subdistrict_4103
village_544907,TALEGAON,subdistrict_4103
village_544910,TURATI,subdistrict_4103
village_943111,UMRI,subdistrict_4103
village_544924,WAGHALA,subdistrict_4103
village_544951,WAGHALWADA,subdistrict_4103
village_525164,AAMALI,subdistrict_3950
village_525193,AKKALKUWA,subdistrict_3950
village_525167,ALIVIHIR,subdistrict_3950
village_525162,AMALIBARI,subdistrict_3950
village_525155,AMALIPHALI,subdistrict_3950
village_525101,AMBABARI,subdistrict_3950
village_525060,AMBARIBAR,subdistrict_3950
village_525011,ARETHI,subdistrict_3950
village_525026,BAGDA,subdistrict_3950
village_525019,BALAGHAT,subdistrict_3950
village_525156,BAMANGAON,subdistrict_3950
village_525006,BAMANI,subdistrict_3950
village_525020,BARDI,subdistrict_3950
village_525014,BARISURGAS,subdistrict_3950
village_525053,BEDAKUND,subdistrict_3950
village_525084,BETI,subdistrict_3950
village_525181,BHABALPUR,subdistrict_3950
village_525038,BHAGDARI,subdistrict_3950
village_525047,BHANGRAPANI,subdistrict_3950
village_525098,BHARADIPADAR,subdistrict_3950
village_525054,BHARKUND,subdistrict_3950
village_525132,BHOYRA,subdistrict_3950
village_525040,BIJALIGAVHAN,subdistrict_3950
village_525042,BIJARIPATI,subdistrict_3950
village_525052,BOKHADI,subdistrict_3950
village_525179,BORIPADA,subdistrict_3950
village_525134,BRI.ANKUSHVIHIR,subdistrict_3950
village_525148,CHANDPUR,subdistrict_3950
village_525036,CHANWAI,subdistrict_3950
village_525023,CHAPADI,subdistrict_3950
